timestamp,太阳总辐照度,直接法向辐照度,全球水平辐照度,温度,气压,小时,日子,月份,季节,target
2020/2/16 14:00,469.99,339.1,285.83,3.58,871.89,3.5,47,2,1,36.48
2020/2/16 14:15,378.85,273.34,227.79,3.29,871.86,3.75,47,2,1,43.18
2020/2/16 14:30,516.05,372.33,314.11,3.69,871.91,4,47,2,1,43.05
2020/2/16 14:45,524.25,378.24,318.08,3.75,871.69,4.25,47,2,1,36.24
2020/2/16 15:00,519.31,374.68,313.08,3.29,871.49,4.5,47,2,1,41.66
2020/2/16 15:15,536.25,386.91,330.96,4.21,871.59,4.75,47,2,1,39.74
2020/2/16 15:30,482.61,348.21,298.52,4.6,871.33,5,47,2,1,30.42
2020/2/16 15:45,235.59,169.98,137.27,4.59,871.3,5.25,47,2,1,34.94
2020/2/16 16:00,529.33,381.91,331.8,5.23,871.19,5.5,47,2,1,34.17
2020/2/16 16:15,491.07,354.31,308.45,4.87,870.99,5.75,47,2,1,31.81
2020/2/16 16:30,500.39,361.03,320.08,5.52,871,6,47,2,1,32.15
2020/2/17 10:30,73.43,52.98,41.88,-3.61,873.64,0,48,2,1,11.24
2020/2/17 10:45,106.91,77.14,61.9,-3.21,873.7,0.25,48,2,1,16.01
2020/2/17 11:00,144.05,103.93,84.42,-3.08,873.57,0.5,48,2,1,21.44
2020/2/17 11:15,183.75,132.57,108.74,-2.24,873.49,0.75,48,2,1,27.78
2020/2/17 11:30,226.51,163.42,135.05,-1.62,873.45,1,48,2,1,34.16
2020/2/17 11:45,270.59,195.23,162.43,-0.46,873.39,1.25,48,2,1,39.71
2020/2/17 12:00,305.66,220.53,184.63,0.52,873.24,1.5,48,2,1,45.06
2020/2/17 12:15,344.41,248.49,209.46,1.22,873.14,1.75,48,2,1,49.4
2020/2/17 12:30,374.32,270.07,229.15,2.25,872.89,2,48,2,1,53.89
2020/2/17 12:45,410.23,295.98,254.17,2.86,872.71,2.25,48,2,1,47.53
2020/2/17 13:00,413.47,298.32,245.47,3.25,872.69,2.5,48,2,1,42.69
2020/2/17 13:15,497.47,358.93,308.32,3.66,872.6,2.75,48,2,1,41.22
2020/2/17 13:30,514.79,371.42,319.85,3.78,872.4,3,48,2,1,38.94
2020/2/17 13:45,476.11,343.51,292.67,4.01,872.15,3.25,48,2,1,38.59
2020/2/17 14:00,445.43,321.38,272.37,3.67,872.06,3.5,48,2,1,38.48
2020/2/17 14:15,492.82,355.57,303.83,4.04,871.94,3.75,48,2,1,37.63
2020/2/17 14:30,530.73,382.92,328.05,4.51,871.75,4,48,2,1,36.11
2020/2/17 14:45,432.69,312.18,266.18,5.01,871.33,4.25,48,2,1,35.13
2020/2/17 15:00,535.91,386.66,336.01,5.88,871.1,4.5,48,2,1,33.74
2020/2/17 15:15,469.54,338.77,292.6,5.71,870.81,4.75,48,2,1,31.75
2020/2/17 15:30,568.8,410.39,363.02,6.47,870.54,5,48,2,1,30.96
2020/2/17 15:45,550.92,397.49,350.79,6.23,870.39,5.25,48,2,1,31.51
2020/2/17 16:00,549.59,396.53,352.3,7.11,870.06,5.5,48,2,1,30.12
2020/2/17 16:15,539.46,389.22,346.16,6.88,869.9,5.75,48,2,1,28.73
2020/2/17 16:30,488.27,352.29,310.7,7.74,869.6,6,48,2,1,28.74
2020/2/18 10:30,84.21,60.76,47.57,-4.17,865.94,0,49,2,1,13.69
2020/2/18 10:45,128.57,92.76,73.2,-2.98,865.71,0.25,49,2,1,15.47
2020/2/18 11:00,135.73,97.93,77.88,-2.24,865.69,0.5,49,2,1,21.78
2020/2/18 11:15,195.13,140.78,114.5,-1.33,865.36,0.75,49,2,1,27.66
2020/2/18 11:30,223.07,160.94,132.93,-0.92,865.14,1,49,2,1,33.36
2020/2/18 11:45,291.86,210.58,174.76,-1.09,865.01,1.25,49,2,1,39.67
2020/2/18 12:00,302.55,218.29,181.51,-0.96,864.81,1.5,49,2,1,46.56
2020/2/18 12:15,367.53,265.17,224.73,-0.66,864.64,1.75,49,2,1,42.98
2020/2/18 12:30,462.93,334,282.21,-0.14,864.38,2,49,2,1,39.51
2020/2/18 12:45,498.93,359.98,306.33,0.67,864.2,2.25,49,2,1,37.31
2020/2/18 13:00,432.49,312.04,285.59,0.92,864.1,2.5,49,2,1,35.46
2020/2/18 13:15,501.51,361.84,314.67,1.7,863.96,2.75,49,2,1,34.51
2020/2/18 13:30,501.24,361.64,315.61,1.85,863.78,3,49,2,1,33
2020/2/18 13:45,516.15,372.4,324.02,2.35,863.65,3.25,49,2,1,34.17
2020/2/18 14:00,535.98,386.71,332.38,2.48,863.44,3.5,49,2,1,34.74
2020/2/18 14:15,374.21,269.99,223.66,2.25,863.17,3.75,49,2,1,34.09
2020/2/18 14:30,315.27,227.46,176.57,2.38,863.2,4,49,2,1,30.8
2020/2/18 14:45,251.97,181.79,138.56,2.33,862.98,4.25,49,2,1,31.85
2020/2/18 15:00,235.21,169.71,134.55,2.29,862.77,4.5,49,2,1,32.45
2020/2/18 15:15,286.55,206.75,169.04,2.57,862.52,4.75,49,2,1,31.55
2020/2/18 15:30,360.53,260.12,212.65,2.86,862.27,5,49,2,1,31.96
2020/2/18 15:45,488.28,352.3,301.97,3.38,861.81,5.25,49,2,1,31.46
2020/2/18 16:00,538.91,388.83,340.45,3.52,861.5,5.5,49,2,1,30.08
2020/2/18 16:15,524.34,378.31,332.71,4.18,861.13,5.75,49,2,1,29.95
2020/2/18 16:30,507.65,366.27,322.11,4.52,860.77,6,49,2,1,30
2020/2/19 10:30,14.56,10.51,7.77,-0.1,868.79,0,50,2,1,2.16
2020/2/19 10:45,28.15,20.31,15.25,0.27,869.12,0.25,50,2,1,4.02
2020/2/19 11:00,36.66,26.45,19.93,0.68,869.46,0.5,50,2,1,3.26
2020/2/19 11:15,25.82,18.63,13.93,1.01,869.71,0.75,50,2,1,2.93
2020/2/19 11:30,30.56,22.05,16.67,1.35,870.11,1,50,2,1,3.9
2020/2/19 11:45,38.46,27.75,20.93,1.83,870.41,1.25,50,2,1,4.42
2020/2/19 12:00,38.62,27.86,21.33,2.54,870.72,1.5,50,2,1,4.86
2020/2/19 12:15,46.74,33.72,25.42,2.67,871.09,1.75,50,2,1,8.11
2020/2/19 12:30,76.19,54.97,41.64,2.4,870.98,2,50,2,1,10.13
2020/2/19 12:45,88.95,64.18,48.85,2.26,871.15,2.25,50,2,1,12.66
2020/2/19 13:00,118.78,85.7,65.07,2.32,871.27,2.5,50,2,1,14.1
2020/2/19 13:15,122.47,88.36,67.11,2.67,871.34,2.75,50,2,1,15.55
2020/2/19 13:30,148.43,107.09,81.1,3.15,871.33,3,50,2,1,19.63
2020/2/19 13:45,177.95,128.39,97.45,3.3,871.16,3.25,50,2,1,24
2020/2/19 14:00,216.33,156.08,120.21,4.05,871.12,3.5,50,2,1,28.86
2020/2/19 14:15,273.84,197.58,150.7,4.55,871.02,3.75,50,2,1,38.42
2020/2/19 14:30,338.72,244.39,190.49,4.76,871.03,4,50,2,1,34.65
2020/2/19 14:45,278.33,200.81,151.71,5.13,871.03,4.25,50,2,1,31.98
2020/2/19 15:00,299.45,216.05,166.24,5.54,870.95,4.5,50,2,1,40.89
2020/2/19 15:15,369.76,266.78,208.42,6.64,870.77,4.75,50,2,1,42.54
2020/2/19 15:30,405.16,292.32,236.71,6.99,870.69,5,50,2,1,41.85
2020/2/19 15:45,386.7,279,221.52,7.43,870.45,5.25,50,2,1,42.97
2020/2/19 16:00,386.01,278.5,220.68,7.59,870.45,5.5,50,2,1,41.76
2020/2/19 16:15,590.33,425.93,377.96,8.45,870.44,5.75,50,2,1,41.58
2020/2/19 16:30,577.43,416.62,358.01,8.87,870.43,6,50,2,1,40.58
2020/2/20 10:30,86.95,62.73,51.01,-3.08,875.59,0,51,2,1,15.51
2020/2/20 10:45,129.21,93.22,77.78,-2.14,875.61,0.25,51,2,1,21.23
2020/2/20 11:00,170.19,122.79,103.75,-0.71,875.52,0.5,51,2,1,27.76
2020/2/20 11:15,214.51,154.77,131.67,0.44,875.45,0.75,51,2,1,34.58
2020/2/20 11:30,262,189.03,161.01,1.21,875.26,1,51,2,1,41.36
2020/2/20 11:45,309.2,223.09,190.39,1.73,875.11,1.25,51,2,1,47.73
2020/2/20 12:00,352.11,254.04,218.1,2.5,874.97,1.5,51,2,1,53.59
2020/2/20 12:15,391.21,282.26,244.69,3.41,874.86,1.75,51,2,1,56.01
2020/2/20 12:30,427.49,308.43,270.3,4.18,874.66,2,51,2,1,54.45
2020/2/20 12:45,459.62,331.62,293.77,4.06,874.6,2.25,51,2,1,55.96
2020/2/20 13:00,356.29,257.07,289.49,4.5,874.52,2.5,51,2,1,57.03
2020/2/20 13:15,514.39,371.13,329.98,3.62,874.43,2.75,51,2,1,55.47
2020/2/20 13:30,539.15,389,347.67,5.01,874.37,3,51,2,1,53.19
2020/2/20 13:45,557.63,402.33,360.68,5.04,874.21,3.25,51,2,1,51.71
2020/2/20 14:00,569.91,411.19,369.47,5.73,874,3.5,51,2,1,51.71
2020/2/20 14:15,585.79,422.65,380.08,6.5,873.75,3.75,51,2,1,51.36
2020/2/20 14:30,594.05,428.61,386.05,6.68,873.55,4,51,2,1,50.14
2020/2/20 14:45,604.91,436.44,394.73,6.73,873.27,4.25,51,2,1,48.82
2020/2/20 15:00,601.6,434.05,393.85,6.75,872.95,4.5,51,2,1,48.43
2020/2/20 15:15,601.05,433.65,394.39,7.65,872.8,4.75,51,2,1,47.38
2020/2/20 15:30,594.27,428.76,389.91,7.66,872.56,5,51,2,1,48.6
2020/2/20 15:45,588.03,424.26,385.99,7.96,872.36,5.25,51,2,1,48.52
2020/2/20 16:00,569.57,410.94,373.15,8.16,872.04,5.5,51,2,1,47.2
2020/2/20 16:15,551.3,397.76,361.89,8.12,871.9,5.75,51,2,1,47.76
2020/2/20 16:30,529.41,381.97,347.95,7.47,871.78,6,51,2,1,48.41
2020/2/21 10:30,95.35,68.79,56.54,-2.88,872.36,0,52,2,1,15.97
2020/2/21 10:45,136.36,98.38,83.95,-1.68,872.37,0.25,52,2,1,22.46
2020/2/21 11:00,182.35,131.56,113.14,-0.24,872.17,0.5,52,2,1,29.4
2020/2/21 11:15,228.08,164.56,141.87,1.02,871.89,0.75,52,2,1,35.92
2020/2/21 11:30,273.13,197.06,169.37,0.97,871.84,1,52,2,1,42.82
2020/2/21 11:45,321.43,231.91,200.11,1.39,871.59,1.25,52,2,1,49.36
2020/2/21 12:00,364.69,263.13,228.34,3.69,871.41,1.5,52,2,1,55.5
2020/2/21 12:15,407.15,293.76,257.5,3.76,871.14,1.75,52,2,1,61.54
2020/2/21 12:30,446.92,322.45,285.08,2.51,870.95,2,52,2,1,64.79
2020/2/21 12:45,478.49,345.23,308.19,2.84,870.82,2.25,52,2,1,58.03
2020/2/21 13:00,334.64,241.44,318.9,3.15,870.66,2.5,52,2,1,54.41
2020/2/21 13:15,537.31,387.67,347.13,4.36,870.48,2.75,52,2,1,53.31
2020/2/21 13:30,560.57,404.45,364.23,5.1,870.26,3,52,2,1,52.04
2020/2/21 13:45,578.09,417.09,376.85,5.93,870.05,3.25,52,2,1,50.04
2020/2/21 14:00,592.74,427.66,387.38,5.14,869.99,3.5,52,2,1,48.74
2020/2/21 14:15,600.64,433.36,393.14,5.58,869.83,3.75,52,2,1,48.56
2020/2/21 14:30,605.83,437.11,397.3,7.18,869.58,4,52,2,1,45.87
2020/2/21 14:45,613.76,442.83,403.51,6.87,869.36,4.25,52,2,1,46.4
2020/2/21 15:00,618.14,445.99,406.76,7.75,869.03,4.5,52,2,1,45.61
2020/2/21 15:15,613.05,442.32,403.86,8.06,868.75,4.75,52,2,1,44.15
2020/2/21 15:30,607.1,438.02,400.55,8.3,868.55,5,52,2,1,44.25
2020/2/21 15:45,600.1,432.97,396.01,8.95,868.26,5.25,52,2,1,43.68
2020/2/21 16:00,596.29,430.23,394.83,9.09,868.18,5.5,52,2,1,42.46
2020/2/21 16:15,576.04,415.61,380.56,8.91,867.94,5.75,52,2,1,42.23
2020/2/21 16:30,549.32,396.33,363.11,9.11,867.72,6,52,2,1,42.29
2020/2/22 10:30,106.09,76.54,62.46,-1.92,867.11,0,53,2,1,17.76
2020/2/22 10:45,152.03,109.69,95.76,-0.62,867,0.25,53,2,1,24.6
2020/2/22 11:00,201.08,145.08,127.19,1.1,866.84,0.5,53,2,1,31.67
2020/2/22 11:15,251.38,181.37,158.4,2.38,866.51,0.75,53,2,1,38.93
2020/2/22 11:30,302.89,218.53,189.89,3.26,866.37,1,53,2,1,46.06
2020/2/22 11:45,354.73,255.94,222.45,3.39,866.24,1.25,53,2,1,52.82
2020/2/22 12:00,401.55,289.72,252.98,3.45,866.2,1.5,53,2,1,59.05
2020/2/22 12:15,443.15,319.73,281.94,4.25,866.05,1.75,53,2,1,64.58
2020/2/22 12:30,481.18,347.17,309.58,4.44,865.89,2,53,2,1,63.15
2020/2/22 12:45,509.71,367.75,330.77,4.93,865.73,2.25,53,2,1,56.26
2020/2/22 13:00,331.28,239.02,345.53,5.47,865.68,2.5,53,2,1,52.88
2020/2/22 13:15,560.57,404.45,364.67,6.1,865.59,2.75,53,2,1,52.65
2020/2/22 13:30,581.31,419.41,379.73,6.27,865.47,3,53,2,1,51.99
2020/2/22 13:45,597.09,430.8,391.08,6.74,865.41,3.25,53,2,1,51.36
2020/2/22 14:00,609.87,440.02,400.42,6.97,865.21,3.5,53,2,1,49.93
2020/2/22 14:15,621.44,448.37,409.13,7.49,865,3.75,53,2,1,48.79
2020/2/22 14:30,629.45,454.15,415.4,7.76,864.75,4,53,2,1,47.19
2020/2/22 14:45,634.57,457.84,420.07,8.21,864.56,4.25,53,2,1,47.03
2020/2/22 15:00,635.98,458.86,422.74,8.15,864.25,4.5,53,2,1,46.73
2020/2/22 15:15,642.8,463.78,428.83,9.59,863.89,4.75,53,2,1,47.38
2020/2/22 15:30,631.25,455.45,422.33,10.41,863.51,5,53,2,1,70.51
2020/2/22 15:45,636.4,459.16,424.9,10.29,863.13,5.25,53,2,1,65.09
2020/2/22 16:00,612.5,441.92,409.61,10.52,863,5.5,53,2,1,46.63
2020/2/22 16:15,610.79,440.68,409.17,10.37,862.67,5.75,53,2,1,57.32
2020/2/22 16:30,591.16,426.52,396.68,10.72,862.41,6,53,2,1,55.96
2020/2/23 10:30,132.99,95.95,65.6,4.1,863.6,0,54,2,1,25.1
2020/2/23 10:45,191.81,138.39,132.55,5.73,863.51,0.25,54,2,1,33.09
2020/2/23 11:00,247.17,178.33,166.63,7.58,863.58,0.5,54,2,1,40.71
2020/2/23 11:15,304.95,220.02,201.22,9.37,863.44,0.75,54,2,1,48.13
2020/2/23 11:30,359.57,259.43,234.16,11.21,863.51,1,54,2,1,50.84
2020/2/23 11:45,411.97,297.23,266.63,10.32,863.63,1.25,54,2,1,46.48
2020/2/23 12:00,461.56,333.02,299.54,9.76,863.49,1.5,54,2,1,43.78
2020/2/23 12:15,502.84,362.8,329.98,12.99,863.33,1.75,54,2,1,42.38
2020/2/23 12:30,534.17,385.41,354.23,13.12,863.27,2,54,2,1,41.95
2020/2/23 12:45,564.71,407.44,376.38,13.79,863.13,2.25,54,2,1,40.46
2020/2/23 13:00,273.07,197.02,394.56,13.34,863.11,2.5,54,2,1,39.57
2020/2/23 13:15,609.23,439.56,407.15,13.53,863.08,2.75,54,2,1,38.74
2020/2/23 13:30,629.11,453.91,422.57,14.25,862.93,3,54,2,1,37.69
2020/2/23 13:45,644.56,465.05,434.61,14.79,862.85,3.25,54,2,1,36.48
2020/2/23 14:00,654.47,472.2,441.06,15.13,862.8,3.5,54,2,1,36.22
2020/2/23 14:15,662.95,478.32,447.06,15.92,862.7,3.75,54,2,1,36.54
2020/2/23 14:30,671.37,484.39,455.2,15.31,862.51,4,54,2,1,35.25
2020/2/23 14:45,672.41,485.15,456.42,15.96,862.27,4.25,54,2,1,34.84
2020/2/23 15:00,673.41,485.87,460.45,16.91,862.05,4.5,54,2,1,33.89
2020/2/23 15:15,674.6,486.72,460.7,16.43,861.82,4.75,54,2,1,32.21
2020/2/23 15:30,668.19,482.1,457.23,16.67,861.52,5,54,2,1,32.42
2020/2/23 15:45,659.99,476.19,452.73,16.96,861.18,5.25,54,2,1,33.41
2020/2/23 16:00,656.92,473.97,451.46,17.72,860.89,5.5,54,2,1,18.08
2020/2/23 16:15,650.45,469.3,447.71,17.42,860.62,5.75,54,2,1,25.93
2020/2/23 16:30,641.24,462.65,442.88,17.87,860.43,6,54,2,1,26.54
2020/2/24 10:30,104.07,75.08,51.75,3.48,861.08,0,55,2,1,24
2020/2/24 10:45,189.44,136.68,127.87,5.03,860.98,0.25,55,2,1,32.97
2020/2/24 11:00,251.83,181.69,167.12,6.92,860.82,0.5,55,2,1,37.17
2020/2/24 11:15,303.52,218.99,196.79,8.28,860.67,0.75,55,2,1,48.42
2020/2/24 11:30,350.1,252.6,224.71,10.33,860.59,1,55,2,1,51.46
2020/2/24 11:45,422.03,304.5,270.48,11.95,860.44,1.25,55,2,1,50.4
2020/2/24 12:00,461.52,332.99,299.65,13.81,860.31,1.5,55,2,1,49.01
2020/2/24 12:15,523.05,377.38,342.66,13.93,860.19,1.75,55,2,1,43.05
2020/2/24 12:30,549.01,396.11,361.86,14.07,860.11,2,55,2,1,38.29
2020/2/24 12:45,573.43,413.73,378.77,13.77,860.05,2.25,55,2,1,39.18
2020/2/24 13:00,334.85,241.6,378.8,13.91,859.92,2.5,55,2,1,35.82
2020/2/24 13:15,590.13,425.78,389.9,13.24,859.77,2.75,55,2,1,35.59
2020/2/24 13:30,528.25,381.13,341.74,13.78,859.62,3,55,2,1,34.8
2020/2/24 13:45,619.96,447.3,409.4,13.88,859.51,3.25,55,2,1,34.45
2020/2/24 14:00,608.63,439.13,404.11,14.89,859.4,3.5,55,2,1,34.71
2020/2/24 14:15,643.93,464.59,429.71,14.53,859.22,3.75,55,2,1,34.62
2020/2/24 14:30,579.39,418.03,381.84,15.19,859.01,4,55,2,1,34.1
2020/2/24 14:45,521.53,376.28,336.55,15.74,858.75,4.25,55,2,1,33.96
2020/2/24 15:00,631.43,455.58,417.02,16.23,858.47,4.5,55,2,1,32.84
2020/2/24 15:15,636.79,459.44,419.99,15.8,858.13,4.75,55,2,1,32.02
2020/2/24 15:30,544.69,392.99,355,15.49,857.82,5,55,2,1,32.47
2020/2/24 15:45,636.33,459.11,428.33,16.84,857.42,5.25,55,2,1,31.79
2020/2/24 16:00,540.09,389.68,359.2,16.86,857.15,5.5,55,2,1,30.78
2020/2/24 16:15,642.3,463.42,430.45,17.09,856.91,5.75,55,2,1,32.35
2020/2/24 16:30,622.45,449.1,412.46,17.54,856.65,6,55,2,1,31.45
2020/2/25 10:30,144.83,104.5,72.92,4.31,860.69,0,56,2,1,24.36
2020/2/25 10:45,199.61,144.02,126.99,5.83,860.69,0.25,56,2,1,31.48
2020/2/25 11:00,249.93,180.33,158.37,7.9,860.52,0.5,56,2,1,38.14
2020/2/25 11:15,301.77,217.73,190.45,9.28,860.43,0.75,56,2,1,44.92
2020/2/25 11:30,353.46,255.02,222.62,11.07,860.28,1,56,2,1,43.68
2020/2/25 11:45,401.98,290.03,254.37,9.67,860.32,1.25,56,2,1,39.46
2020/2/25 12:00,450.24,324.85,286.89,8.95,860.26,1.5,56,2,1,36.17
2020/2/25 12:15,489.38,353.09,314.23,9.58,860.26,1.75,56,2,1,36.87
2020/2/25 12:30,501.43,361.78,325.15,10.02,860.14,2,56,2,1,37.5
2020/2/25 12:45,541.65,390.8,353.76,10.49,860.11,2.25,56,2,1,36.3
2020/2/25 13:00,360.1,259.81,380.23,10.64,859.99,2.5,56,2,1,35.31
2020/2/25 13:15,610.63,440.57,400.79,11.11,859.9,2.75,56,2,1,37.08
2020/2/25 13:30,630.72,455.06,417.02,12.46,859.73,3,56,2,1,36.9
2020/2/25 13:45,653.35,471.39,432.57,12.4,859.61,3.25,56,2,1,37.6
2020/2/25 14:00,668.89,482.6,443.7,12.21,859.6,3.5,56,2,1,35.35
2020/2/25 14:15,672.4,485.14,446.45,12.6,859.44,3.75,56,2,1,33
2020/2/25 14:30,660.31,476.42,439.36,13.03,859.29,4,56,2,1,35.14
2020/2/25 14:45,669.72,483.2,448.2,13.18,859.07,4.25,56,2,1,35.6
2020/2/25 15:00,677.45,488.78,457.91,13.61,858.91,4.5,56,2,1,35.92
2020/2/25 15:15,672.15,484.95,453.97,13.97,858.73,4.75,56,2,1,34.4
2020/2/25 15:30,661.46,477.24,446.73,13.68,858.52,5,56,2,1,33.62
2020/2/25 15:45,663.29,478.56,448.18,13.83,858.35,5.25,56,2,1,33.86
2020/2/25 16:00,642.35,463.45,432.55,14.34,858.15,5.5,56,2,1,35.4
2020/2/25 16:15,635.46,458.48,426.05,13.87,858.14,5.75,56,2,1,33.49
2020/2/25 16:30,623.58,449.91,415.98,14.66,858.07,6,56,2,1,36.73
2020/2/26 10:30,121.47,87.64,68.06,6.79,866.34,0,57,2,1,20.79
2020/2/26 10:45,174.53,125.92,109.27,8.17,866.39,0.25,57,2,1,27.77
2020/2/26 11:00,225.82,162.93,140.39,9.06,866.46,0.5,57,2,1,34.31
2020/2/26 11:15,278.37,200.84,172.38,10.3,866.5,0.75,57,2,1,41.04
2020/2/26 11:30,328.74,237.19,203.68,10.94,866.41,1,57,2,1,43.85
2020/2/26 11:45,381.17,275.01,237.88,9.89,866.39,1.25,57,2,1,40.41
2020/2/26 12:00,430.71,310.75,272.15,10.37,866.26,1.5,57,2,1,38.38
2020/2/26 12:15,466.66,336.7,298.64,11.96,866.06,1.75,57,2,1,36.81
2020/2/26 12:30,510.68,368.46,329.21,12.47,866.02,2,57,2,1,35.36
2020/2/26 12:45,538.43,388.48,349.63,13.23,865.98,2.25,57,2,1,33.72
2020/2/26 13:00,339.04,244.62,370.98,13.97,865.77,2.5,57,2,1,33.2
2020/2/26 13:15,590.51,426.06,384.1,14.3,865.68,2.75,57,2,1,32.16
2020/2/26 13:30,615.87,444.35,404.95,14.68,865.61,3,57,2,1,31.47
2020/2/26 13:45,626.9,452.31,413.3,14.83,865.62,3.25,57,2,1,31.54
2020/2/26 14:00,632.45,456.32,419.1,15.15,865.57,3.5,57,2,1,31.14
2020/2/26 14:15,641.66,462.96,427.52,15.15,865.42,3.75,57,2,1,30.3
2020/2/26 14:30,658.43,475.06,440.78,14.69,865.21,4,57,2,1,29.15
2020/2/26 14:45,658.41,475.04,442.18,15.04,865.08,4.25,57,2,1,28.53
2020/2/26 15:00,655.53,472.96,440.82,15.28,864.89,4.5,57,2,1,28.23
2020/2/26 15:15,655.17,472.7,440.65,15.53,864.76,4.75,57,2,1,27.97
2020/2/26 15:30,648.11,467.61,435.1,15.57,864.5,5,57,2,1,26.15
2020/2/26 15:45,650.21,469.12,435.85,16.15,864.36,5.25,57,2,1,26.72
2020/2/26 16:00,638.98,461.02,426.7,16.55,864.19,5.5,57,2,1,26.52
2020/2/26 16:15,636.68,459.36,424.3,17.2,863.95,5.75,57,2,1,26.91
2020/2/26 16:30,596.09,430.08,395.74,17.58,863.71,6,57,2,1,26.88
2020/2/27 10:30,140.79,101.58,83.68,5.24,861.97,0,58,2,1,18.8
2020/2/27 10:45,148.19,106.92,88.29,6.45,861.94,0.25,58,2,1,26.02
2020/2/27 11:00,224.1,161.69,135.85,7.14,861.81,0.5,58,2,1,32.96
2020/2/27 11:15,273.33,197.21,167.51,7.82,861.72,0.75,58,2,1,45.7
2020/2/27 11:30,363.74,262.44,225.93,8.32,861.51,1,58,2,1,53.86
2020/2/27 11:45,422.37,304.74,263.98,8.93,861.29,1.25,58,2,1,60.76
2020/2/27 12:00,456.43,329.31,289.2,9.41,861.06,1.5,58,2,1,66.48
2020/2/27 12:15,522.21,376.77,327.3,9.99,860.8,1.75,58,2,1,71.08
2020/2/27 12:30,529.11,381.76,336.24,10.57,860.6,2,58,2,1,72.52
2020/2/27 12:45,471.55,340.23,291.78,10.81,860.49,2.25,58,2,1,56.6
2020/2/27 13:00,278.15,200.68,204.58,10.64,860.31,2.5,58,2,1,68.13
2020/2/27 13:15,461.37,332.88,289.15,11.24,860.23,2.75,58,2,1,65.96
2020/2/27 13:30,406.15,293.04,251.84,11.37,860.17,3,58,2,1,64.54
2020/2/27 13:45,368.24,265.69,214.78,11.3,860.09,3.25,58,2,1,54.06
2020/2/27 14:00,741.53,535.02,460.95,12.39,859.95,3.5,58,2,1,77.43
2020/2/27 14:15,658.95,475.43,425.73,12.93,859.74,3.75,58,2,1,66.17
2020/2/27 14:30,394.67,284.75,247.88,12.48,859.53,4,58,2,1,66.71
2020/2/27 14:45,709.61,511.99,459.83,13.06,859.27,4.25,58,2,1,65.93
2020/2/27 15:00,547.53,395.05,353.04,13.6,858.92,4.5,58,2,1,60.06
2020/2/27 15:15,588.07,424.29,366.06,13.73,858.6,4.75,58,2,1,56.3
2020/2/27 15:30,449.88,324.59,273.62,13.26,858.25,5,58,2,1,46.16
2020/2/27 15:45,374.31,270.07,215.63,13.1,857.96,5.25,58,2,1,45.93
2020/2/27 16:00,356.95,257.54,201.25,13.15,857.72,5.5,58,2,1,41.35
2020/2/27 16:15,396.31,285.94,227.57,13.26,857.57,5.75,58,2,1,32.28
2020/2/27 16:30,232.85,168,128.32,13.12,857.43,6,58,2,1,25.39
2020/2/28 10:30,123.77,89.3,83.67,5.74,858.69,0,59,2,1,24.06
2020/2/28 10:45,191.53,138.19,119.81,6.89,858.75,0.25,59,2,1,32.83
2020/2/28 11:00,245.51,177.13,152.57,8.03,858.82,0.5,59,2,1,39.55
2020/2/28 11:15,300.53,216.83,186.18,9.21,858.8,0.75,59,2,1,47.64
2020/2/28 11:30,358.97,259,222.91,10.12,858.87,1,59,2,1,45.44
2020/2/28 11:45,404.46,291.82,252.98,11.41,858.75,1.25,59,2,1,45.84
2020/2/28 12:00,445.75,321.61,282.51,12.81,858.69,1.5,59,2,1,42.36
2020/2/28 12:15,485.31,350.15,311.24,13.45,858.57,1.75,59,2,1,42.44
2020/2/28 12:30,514.07,370.9,332.83,12.82,858.3,2,59,2,1,40.89
2020/2/28 12:45,549.72,396.62,355.28,13.92,858.33,2.25,59,2,1,40.28
2020/2/28 13:00,443.07,319.68,369.54,13.38,858.35,2.5,59,2,1,40.49
2020/2/28 13:15,587.19,423.66,382.54,12.88,858.35,2.75,59,2,1,40.58
2020/2/28 13:30,610.68,440.61,400.82,13.18,858.26,3,59,2,1,41
2020/2/28 13:45,623.89,450.14,411.45,12.94,858.02,3.25,59,2,1,39.96
2020/2/28 14:00,637.78,460.16,421.52,13,858.01,3.5,59,2,1,39.55
2020/2/28 14:15,642.41,463.5,424.55,13.73,857.96,3.75,59,2,1,38.62
2020/2/28 14:30,648.13,467.63,431.2,14.46,857.75,4,59,2,1,37.42
2020/2/28 14:45,648.77,468.09,433.05,14.87,857.6,4.25,59,2,1,37.35
2020/2/28 15:00,647.4,467.1,434.05,16.03,857.32,4.5,59,2,1,37.17
2020/2/28 15:15,647.25,466.99,432.58,16.52,857.16,4.75,59,2,1,36.92
2020/2/28 15:30,648.83,468.13,432.98,16.88,857.02,5,59,2,1,36.38
2020/2/28 15:45,650.65,469.45,434.33,16.96,857.02,5.25,59,2,1,34.04
2020/2/28 16:00,641.57,462.9,427.01,16.85,857.02,5.5,59,2,1,36.05
2020/2/28 16:15,621.77,448.61,413.35,15.79,857,5.75,59,2,1,37.84
2020/2/28 16:30,616.69,444.94,409.57,16.52,856.97,6,59,2,1,38.19
2020/2/29 10:30,102.16,73.71,56.78,5.91,865.56,0,60,2,1,17.37
2020/2/29 10:45,145.15,104.72,82.18,6.89,865.55,0.25,60,2,1,24.87
2020/2/29 11:00,180.38,130.14,103.26,7.92,865.59,0.5,60,2,1,25.21
